train/n02090379/n02090379_2463.JPEG,9
train/n02102177/n02102177_2076.JPEG,-1
train/n02097130/n02097130_11109.JPEG,-1
train/n02098286/n02098286_3842.JPEG,-1
train/n02097209/n02097209_6823.JPEG,-1
train/n02088466/n02088466_10498.JPEG,4
train/n02096177/n02096177_8027.JPEG,-1
train/n02093647/n02093647_6680.JPEG,20
train/n02102480/n02102480_14313.JPEG,-1
train/n02102177/n02102177_5598.JPEG,-1
train/n02096437/n02096437_3289.JPEG,-1
train/n02096585/n02096585_2416.JPEG,-1
train/n02096437/n02096437_6758.JPEG,-1
train/n02094258/n02094258_7356.JPEG,25
train/n02098286/n02098286_1218.JPEG,-1
train/n02098105/n02098105_1625.JPEG,-1
train/n02097658/n02097658_10299.JPEG,-1
train/n02097474/n02097474_2392.JPEG,-1
train/n02102973/n02102973_7191.JPEG,-1
train/n02093428/n02093428_4833.JPEG,19
train/n02094433/n02094433_745.JPEG,26
train/n02099601/n02099601_9368.JPEG,-1
train/n02100735/n02100735_4054.JPEG,-1
train/n02094258/n02094258_4919.JPEG,25
train/n02093754/n02093754_3357.JPEG,21
train/n02100236/n02100236_3526.JPEG,-1
train/n02094114/n02094114_3222.JPEG,24
train/n02100735/n02100735_5804.JPEG,-1
train/n02095570/n02095570_7973.JPEG,28
train/n02102318/n02102318_9787.JPEG,-1
train/n02096585/n02096585_6321.JPEG,-1
train/n02102973/n02102973_7398.JPEG,-1
train/n02097658/n02097658_5651.JPEG,-1
train/n02101388/n02101388_2649.JPEG,-1
train/n02102177/n02102177_4487.JPEG,-1
train/n02095314/n02095314_4355.JPEG,27
train/n02101006/n02101006_2629.JPEG,-1
train/n02089973/n02089973_3651.JPEG,8
train/n02094114/n02094114_7326.JPEG,24
train/n02098413/n02098413_6127.JPEG,-1
train/n02102480/n02102480_10150.JPEG,-1
train/n02096585/n02096585_1278.JPEG,-1
train/n02098105/n02098105_1116.JPEG,-1
train/n02102973/n02102973_1266.JPEG,-1
train/n02091467/n02091467_1220.JPEG,13
train/n02091635/n02091635_7075.JPEG,14
train/n02098105/n02098105_4696.JPEG,-1
train/n02093754/n02093754_6242.JPEG,21
train/n02101556/n02101556_4131.JPEG,-1
train/n02092002/n02092002_9619.JPEG,16
train/n02093754/n02093754_4072.JPEG,21
train/n02096585/n02096585_8232.JPEG,-1
train/n02102177/n02102177_8468.JPEG,-1
train/n02098105/n02098105_2333.JPEG,-1
train/n02102177/n02102177_3113.JPEG,-1
train/n02098413/n02098413_545.JPEG,-1
train/n02088364/n02088364_10012.JPEG,3
train/n02102177/n02102177_3585.JPEG,-1
train/n02098413/n02098413_2193.JPEG,-1
train/n02096051/n02096051_4184.JPEG,-1
train/n02101388/n02101388_3817.JPEG,-1
train/n02092002/n02092002_4214.JPEG,16
train/n02100735/n02100735_10521.JPEG,-1
train/n02100236/n02100236_9566.JPEG,-1
train/n02096177/n02096177_482.JPEG,-1
train/n02097130/n02097130_1235.JPEG,-1
train/n02088466/n02088466_4662.JPEG,4
train/n02099267/n02099267_5499.JPEG,-1
train/n02090379/n02090379_2955.JPEG,9
train/n02101006/n02101006_7821.JPEG,-1
train/n02097209/n02097209_45.JPEG,-1
train/n02093647/n02093647_740.JPEG,20
train/n02102480/n02102480_6765.JPEG,-1
train/n02094433/n02094433_2303.JPEG,26
train/n02101556/n02101556_4178.JPEG,-1
train/n02100877/n02100877_2265.JPEG,-1
train/n02099429/n02099429_664.JPEG,-1
train/n02102177/n02102177_7425.JPEG,-1
train/n02087394/n02087394_28195.JPEG,0
train/n02097209/n02097209_7962.JPEG,-1
train/n02089973/n02089973_5047.JPEG,8
train/n02102040/n02102040_7159.JPEG,-1
train/n02091467/n02091467_3080.JPEG,13
train/n02099267/n02099267_5273.JPEG,-1
train/n02088238/n02088238_1995.JPEG,2
train/n02099429/n02099429_818.JPEG,-1
train/n02087394/n02087394_13879.JPEG,0
train/n02099601/n02099601_6752.JPEG,-1
train/n02093754/n02093754_4883.JPEG,21
train/n02100877/n02100877_8409.JPEG,-1
train/n02094258/n02094258_648.JPEG,25
train/n02099601/n02099601_2422.JPEG,-1
train/n02096437/n02096437_6431.JPEG,-1
train/n02089867/n02089867_7656.JPEG,7
train/n02096585/n02096585_540.JPEG,-1
train/n02093991/n02093991_1966.JPEG,23
train/n02093256/n02093256_10216.JPEG,18
train/n02088094/n02088094_2383.JPEG,1
train/n02090379/n02090379_1088.JPEG,9
train/n02098413/n02098413_7163.JPEG,-1
train/n02100735/n02100735_3022.JPEG,-1
train/n02095570/n02095570_2778.JPEG,28
train/n02100583/n02100583_10219.JPEG,-1
train/n02093647/n02093647_8107.JPEG,20
train/n02092339/n02092339_3823.JPEG,17
train/n02097474/n02097474_1279.JPEG,-1
train/n02088238/n02088238_9473.JPEG,2
train/n02096177/n02096177_2020.JPEG,-1
train/n02097474/n02097474_7347.JPEG,-1
train/n02094114/n02094114_2191.JPEG,24
train/n02090721/n02090721_4185.JPEG,11
train/n02099267/n02099267_3390.JPEG,-1
train/n02093754/n02093754_3226.JPEG,21
train/n02090721/n02090721_3120.JPEG,11
train/n02101006/n02101006_4480.JPEG,-1
train/n02093991/n02093991_551.JPEG,23
train/n02098286/n02098286_655.JPEG,-1
train/n02097209/n02097209_2109.JPEG,-1
train/n02093991/n02093991_3312.JPEG,23
train/n02098286/n02098286_118.JPEG,-1
train/n02096585/n02096585_3106.JPEG,-1
train/n02097130/n02097130_4649.JPEG,-1
train/n02097130/n02097130_3088.JPEG,-1
train/n02102973/n02102973_6772.JPEG,-1
train/n02088466/n02088466_9824.JPEG,4
train/n02094258/n02094258_5392.JPEG,25
train/n02098413/n02098413_4048.JPEG,-1
train/n02094433/n02094433_9020.JPEG,26
train/n02093647/n02093647_4781.JPEG,20
train/n02101556/n02101556_9144.JPEG,-1
train/n02089867/n02089867_7549.JPEG,7
train/n02097298/n02097298_10102.JPEG,-1
train/n02102177/n02102177_6068.JPEG,-1
train/n02097658/n02097658_1094.JPEG,-1
train/n02088364/n02088364_4509.JPEG,3
train/n02088364/n02088364_9486.JPEG,3
train/n02101388/n02101388_13917.JPEG,-1
train/n02092339/n02092339_2113.JPEG,17
train/n02089867/n02089867_6822.JPEG,7
train/n02102040/n02102040_6340.JPEG,-1
train/n02102973/n02102973_7028.JPEG,-1
train/n02102480/n02102480_7723.JPEG,-1
train/n02100583/n02100583_5234.JPEG,-1
train/n02096051/n02096051_6182.JPEG,-1
train/n02101388/n02101388_17700.JPEG,-1
train/n02099849/n02099849_3705.JPEG,-1
train/n02097130/n02097130_1834.JPEG,-1
train/n02095570/n02095570_3258.JPEG,28
train/n02093754/n02093754_3761.JPEG,21
train/n02094433/n02094433_3515.JPEG,26
train/n02089867/n02089867_5011.JPEG,7
train/n02099712/n02099712_6444.JPEG,-1
train/n02100583/n02100583_13008.JPEG,-1
train/n02099429/n02099429_2993.JPEG,-1
train/n02099712/n02099712_1893.JPEG,-1
train/n02102318/n02102318_6344.JPEG,-1
train/n02100877/n02100877_10723.JPEG,-1
train/n02096437/n02096437_191.JPEG,-1
train/n02102480/n02102480_11684.JPEG,-1
train/n02102040/n02102040_3644.JPEG,-1
train/n02088094/n02088094_12958.JPEG,1
train/n02098105/n02098105_1456.JPEG,-1
train/n02089078/n02089078_3196.JPEG,6
train/n02089867/n02089867_500.JPEG,7
train/n02093256/n02093256_3403.JPEG,18
train/n02090379/n02090379_11798.JPEG,9
train/n02102480/n02102480_874.JPEG,-1
train/n02095570/n02095570_301.JPEG,28
train/n02094433/n02094433_1068.JPEG,26
train/n02087394/n02087394_2411.JPEG,0
train/n02099601/n02099601_9791.JPEG,-1
train/n02096177/n02096177_9105.JPEG,-1
train/n02088466/n02088466_7111.JPEG,4
train/n02099429/n02099429_939.JPEG,-1
train/n02096437/n02096437_5017.JPEG,-1
train/n02099601/n02099601_10748.JPEG,-1
train/n02097298/n02097298_10286.JPEG,-1
train/n02088466/n02088466_6610.JPEG,4
train/n02092002/n02092002_2989.JPEG,16
train/n02096051/n02096051_4481.JPEG,-1
train/n02089973/n02089973_11475.JPEG,8
train/n02097047/n02097047_1626.JPEG,-1
train/n02096585/n02096585_1097.JPEG,-1
train/n02096177/n02096177_10959.JPEG,-1
train/n02100583/n02100583_9880.JPEG,-1
train/n02090721/n02090721_4290.JPEG,11
train/n02092002/n02092002_14064.JPEG,16
train/n02093991/n02093991_4192.JPEG,23
train/n02101556/n02101556_5400.JPEG,-1
train/n02099267/n02099267_18579.JPEG,-1
train/n02089973/n02089973_3165.JPEG,8
train/n02097209/n02097209_6992.JPEG,-1
train/n02096437/n02096437_6094.JPEG,-1
train/n02099267/n02099267_487.JPEG,-1
train/n02089867/n02089867_1931.JPEG,7
train/n02102177/n02102177_6711.JPEG,-1
train/n02100877/n02100877_30279.JPEG,-1
train/n02089078/n02089078_9845.JPEG,6
train/n02093754/n02093754_4488.JPEG,21
train/n02099712/n02099712_3336.JPEG,-1
train/n02095570/n02095570_3303.JPEG,28
train/n02093991/n02093991_10190.JPEG,23
train/n02102318/n02102318_11235.JPEG,-1
train/n02102040/n02102040_7256.JPEG,-1
train/n02096294/n02096294_9614.JPEG,-1
train/n02100735/n02100735_10188.JPEG,-1
train/n02094433/n02094433_1757.JPEG,26
train/n02096294/n02096294_435.JPEG,-1
train/n02099267/n02099267_3207.JPEG,-1
train/n02102040/n02102040_1114.JPEG,-1
train/n02091831/n02091831_6433.JPEG,15
train/n02088238/n02088238_4298.JPEG,2
train/n02102040/n02102040_2298.JPEG,-1
train/n02099712/n02099712_7850.JPEG,-1
train/n02090379/n02090379_254.JPEG,9
train/n02100735/n02100735_3199.JPEG,-1
train/n02095570/n02095570_1620.JPEG,28
train/n02090721/n02090721_1140.JPEG,11
train/n02093754/n02093754_1721.JPEG,21
train/n02101556/n02101556_2002.JPEG,-1
train/n02099267/n02099267_8916.JPEG,-1
train/n02099712/n02099712_8788.JPEG,-1
train/n02099429/n02099429_5750.JPEG,-1
train/n02098413/n02098413_8657.JPEG,-1
train/n02094433/n02094433_12380.JPEG,26
train/n02093256/n02093256_7833.JPEG,18
train/n02096051/n02096051_1121.JPEG,-1
train/n02095889/n02095889_9982.JPEG,29
train/n02092002/n02092002_4832.JPEG,16
train/n02094433/n02094433_4363.JPEG,26
train/n02093754/n02093754_5030.JPEG,21
train/n02097474/n02097474_7277.JPEG,-1
train/n02095314/n02095314_3181.JPEG,27
train/n02101388/n02101388_20420.JPEG,-1
train/n02091831/n02091831_7199.JPEG,15
train/n02094258/n02094258_6126.JPEG,25
train/n02102177/n02102177_7161.JPEG,-1
train/n02097658/n02097658_7425.JPEG,-1
train/n02096177/n02096177_6723.JPEG,-1
train/n02100877/n02100877_7513.JPEG,-1
train/n02102040/n02102040_1276.JPEG,-1
train/n02088466/n02088466_8605.JPEG,4
train/n02088466/n02088466_8929.JPEG,4
train/n02095570/n02095570_5601.JPEG,28
train/n02093859/n02093859_305.JPEG,22
train/n02102040/n02102040_7465.JPEG,-1
train/n02099267/n02099267_9850.JPEG,-1
train/n02102973/n02102973_6625.JPEG,-1
train/n02100236/n02100236_10854.JPEG,-1
train/n02096585/n02096585_9403.JPEG,-1
train/n02094258/n02094258_3088.JPEG,25
train/n02100236/n02100236_2710.JPEG,-1
train/n02095314/n02095314_1097.JPEG,27
train/n02087394/n02087394_17382.JPEG,0
train/n02088632/n02088632_5124.JPEG,5
train/n02100583/n02100583_10783.JPEG,-1
train/n02091831/n02091831_126.JPEG,15
train/n02090379/n02090379_1991.JPEG,9
train/n02090721/n02090721_607.JPEG,11
train/n02093256/n02093256_9182.JPEG,18
train/n02088364/n02088364_14032.JPEG,3
train/n02100735/n02100735_9974.JPEG,-1
train/n02098413/n02098413_8302.JPEG,-1
train/n02097298/n02097298_4084.JPEG,-1
train/n02102177/n02102177_4202.JPEG,-1
train/n02096051/n02096051_8513.JPEG,-1
train/n02101388/n02101388_22344.JPEG,-1
train/n02094114/n02094114_6236.JPEG,24
train/n02093991/n02093991_1651.JPEG,23
train/n02093428/n02093428_852.JPEG,19
train/n02093754/n02093754_2788.JPEG,21
train/n02098105/n02098105_158.JPEG,-1
train/n02102480/n02102480_14548.JPEG,-1
train/n02091635/n02091635_10071.JPEG,14
train/n02095314/n02095314_4833.JPEG,27
train/n02088466/n02088466_9543.JPEG,4
train/n02099712/n02099712_1183.JPEG,-1
train/n02088238/n02088238_10183.JPEG,2
train/n02093754/n02093754_1557.JPEG,21
train/n02097298/n02097298_619.JPEG,-1
train/n02087394/n02087394_19129.JPEG,0
train/n02102318/n02102318_8987.JPEG,-1
train/n02095889/n02095889_14904.JPEG,29
train/n02090721/n02090721_4984.JPEG,11
train/n02094114/n02094114_8032.JPEG,24
train/n02097298/n02097298_4621.JPEG,-1
train/n02098105/n02098105_3265.JPEG,-1
train/n02090379/n02090379_345.JPEG,9
train/n02100236/n02100236_4083.JPEG,-1
train/n02097047/n02097047_4606.JPEG,-1
train/n02102318/n02102318_154.JPEG,-1
train/n02088466/n02088466_3924.JPEG,4
train/n02088632/n02088632_10052.JPEG,5
train/n02093991/n02093991_532.JPEG,23
train/n02100735/n02100735_8056.JPEG,-1
train/n02090622/n02090622_4298.JPEG,10
train/n02099267/n02099267_1185.JPEG,-1
train/n02088238/n02088238_5695.JPEG,2
train/n02090721/n02090721_6235.JPEG,11
train/n02096051/n02096051_6220.JPEG,-1
train/n02095314/n02095314_6002.JPEG,27
train/n02093256/n02093256_12750.JPEG,18
train/n02088466/n02088466_12211.JPEG,4
train/n02096177/n02096177_2575.JPEG,-1
train/n02091831/n02091831_8141.JPEG,15
train/n02096051/n02096051_2333.JPEG,-1
train/n02094258/n02094258_4796.JPEG,25
train/n02097298/n02097298_3146.JPEG,-1
train/n02092339/n02092339_1287.JPEG,17
train/n02093859/n02093859_3708.JPEG,22
train/n02096177/n02096177_8744.JPEG,-1
train/n02098413/n02098413_7422.JPEG,-1
train/n02102480/n02102480_11722.JPEG,-1
train/n02102318/n02102318_732.JPEG,-1
train/n02096177/n02096177_6818.JPEG,-1
train/n02095314/n02095314_6453.JPEG,27
train/n02098413/n02098413_9008.JPEG,-1
train/n02102177/n02102177_6836.JPEG,-1
train/n02097298/n02097298_8143.JPEG,-1
train/n02088466/n02088466_6302.JPEG,4
train/n02098286/n02098286_4401.JPEG,-1
train/n02101556/n02101556_1553.JPEG,-1
train/n02102480/n02102480_3771.JPEG,-1
train/n02099601/n02099601_2504.JPEG,-1
train/n02095570/n02095570_2336.JPEG,28
train/n02096051/n02096051_7.JPEG,-1
train/n02102318/n02102318_16981.JPEG,-1
train/n02102480/n02102480_545.JPEG,-1
train/n02094114/n02094114_8520.JPEG,24
train/n02096051/n02096051_699.JPEG,-1
train/n02098105/n02098105_2632.JPEG,-1
train/n02096051/n02096051_288.JPEG,-1
train/n02090622/n02090622_3470.JPEG,10
train/n02101006/n02101006_5269.JPEG,-1
train/n02097474/n02097474_4673.JPEG,-1
train/n02100583/n02100583_19864.JPEG,-1
train/n02102040/n02102040_6058.JPEG,-1
train/n02102480/n02102480_6047.JPEG,-1
train/n02093991/n02093991_8358.JPEG,23
train/n02088632/n02088632_4058.JPEG,5
train/n02089973/n02089973_6412.JPEG,8
train/n02094433/n02094433_6297.JPEG,26
train/n02094114/n02094114_736.JPEG,24
train/n02102480/n02102480_11901.JPEG,-1
train/n02098105/n02098105_1024.JPEG,-1
train/n02091831/n02091831_9222.JPEG,15
train/n02093859/n02093859_3724.JPEG,22
train/n02099712/n02099712_3558.JPEG,-1
train/n02099429/n02099429_2474.JPEG,-1
train/n02094258/n02094258_516.JPEG,25
train/n02093428/n02093428_528.JPEG,19
train/n02093647/n02093647_6865.JPEG,20
train/n02096437/n02096437_4664.JPEG,-1
train/n02098105/n02098105_3676.JPEG,-1
train/n02092339/n02092339_932.JPEG,17
train/n02095570/n02095570_8581.JPEG,28
train/n02099849/n02099849_1727.JPEG,-1
train/n02099712/n02099712_7028.JPEG,-1
train/n02102040/n02102040_3916.JPEG,-1
train/n02091831/n02091831_13467.JPEG,15
train/n02096585/n02096585_5104.JPEG,-1
train/n02089078/n02089078_3914.JPEG,6
train/n02088466/n02088466_11763.JPEG,4
train/n02090622/n02090622_7697.JPEG,10
train/n02090379/n02090379_12520.JPEG,9
train/n02096177/n02096177_12342.JPEG,-1
train/n02088632/n02088632_3318.JPEG,5
train/n02102040/n02102040_6400.JPEG,-1
train/n02099267/n02099267_2202.JPEG,-1
train/n02097209/n02097209_3365.JPEG,-1
train/n02091467/n02091467_10124.JPEG,13
train/n02096051/n02096051_6510.JPEG,-1
train/n02097047/n02097047_52.JPEG,-1
train/n02096177/n02096177_13186.JPEG,-1
train/n02091831/n02091831_5851.JPEG,15
train/n02097130/n02097130_2653.JPEG,-1
train/n02091467/n02091467_277.JPEG,13
train/n02099601/n02099601_18066.JPEG,-1
train/n02102318/n02102318_9256.JPEG,-1
train/n02100735/n02100735_3136.JPEG,-1
train/n02101556/n02101556_6361.JPEG,-1
train/n02099601/n02099601_4312.JPEG,-1
train/n02093428/n02093428_14279.JPEG,19
train/n02096177/n02096177_2291.JPEG,-1
train/n02097298/n02097298_11912.JPEG,-1
train/n02089078/n02089078_4723.JPEG,6
train/n02097474/n02097474_12703.JPEG,-1
train/n02093754/n02093754_4839.JPEG,21
train/n02095314/n02095314_3780.JPEG,27
train/n02099712/n02099712_5559.JPEG,-1
train/n02097474/n02097474_9737.JPEG,-1
train/n02094258/n02094258_4940.JPEG,25
train/n02099849/n02099849_420.JPEG,-1
train/n02095570/n02095570_5795.JPEG,28
train/n02091244/n02091244_186.JPEG,12
train/n02097474/n02097474_11774.JPEG,-1
train/n02098413/n02098413_7019.JPEG,-1
train/n02088364/n02088364_9479.JPEG,3
train/n02089078/n02089078_10817.JPEG,6
train/n02097130/n02097130_12420.JPEG,-1
train/n02102973/n02102973_5609.JPEG,-1
train/n02088632/n02088632_6677.JPEG,5
train/n02094433/n02094433_10976.JPEG,26
train/n02100877/n02100877_10471.JPEG,-1
train/n02094258/n02094258_208.JPEG,25
train/n02099712/n02099712_8368.JPEG,-1
train/n02099849/n02099849_1328.JPEG,-1
train/n02100735/n02100735_8599.JPEG,-1
train/n02096177/n02096177_7617.JPEG,-1
train/n02096585/n02096585_1474.JPEG,-1
train/n02096051/n02096051_4937.JPEG,-1
train/n02100735/n02100735_2078.JPEG,-1
train/n02095889/n02095889_5609.JPEG,29
train/n02096585/n02096585_9784.JPEG,-1
train/n02102040/n02102040_8300.JPEG,-1
train/n02093859/n02093859_1675.JPEG,22
train/n02089973/n02089973_3265.JPEG,8
train/n02099429/n02099429_4738.JPEG,-1
train/n02099712/n02099712_3836.JPEG,-1
train/n02102177/n02102177_7078.JPEG,-1
train/n02087394/n02087394_23502.JPEG,0
train/n02096051/n02096051_2787.JPEG,-1
train/n02094258/n02094258_2040.JPEG,25
train/n02093256/n02093256_653.JPEG,18
train/n02096585/n02096585_1992.JPEG,-1
train/n02089078/n02089078_10954.JPEG,6
train/n02100877/n02100877_12423.JPEG,-1
train/n02094114/n02094114_3129.JPEG,24
train/n02099601/n02099601_6867.JPEG,-1
train/n02097130/n02097130_1463.JPEG,-1
train/n02102177/n02102177_8262.JPEG,-1
train/n02090379/n02090379_2933.JPEG,9
train/n02098105/n02098105_46.JPEG,-1
train/n02088238/n02088238_6380.JPEG,2
train/n02095889/n02095889_1780.JPEG,29
train/n02092339/n02092339_5413.JPEG,17
train/n02097658/n02097658_129.JPEG,-1
train/n02094433/n02094433_5499.JPEG,26
train/n02102177/n02102177_8153.JPEG,-1
train/n02096294/n02096294_7733.JPEG,-1
train/n02089867/n02089867_7001.JPEG,7
train/n02094433/n02094433_2168.JPEG,26
train/n02092339/n02092339_3908.JPEG,17
train/n02101388/n02101388_4333.JPEG,-1
train/n02088094/n02088094_419.JPEG,1
train/n02090622/n02090622_314.JPEG,10
train/n02088238/n02088238_5155.JPEG,2
train/n02099712/n02099712_3664.JPEG,-1
train/n02101556/n02101556_11400.JPEG,-1
train/n02100877/n02100877_1062.JPEG,-1
train/n02092002/n02092002_10196.JPEG,16
train/n02096437/n02096437_5228.JPEG,-1
train/n02090379/n02090379_4509.JPEG,9
train/n02097209/n02097209_1793.JPEG,-1
train/n02101006/n02101006_5617.JPEG,-1
train/n02093256/n02093256_2915.JPEG,18
train/n02093991/n02093991_1687.JPEG,23
train/n02090379/n02090379_13754.JPEG,9
train/n02093991/n02093991_8145.JPEG,23
train/n02093647/n02093647_5312.JPEG,20
train/n02095889/n02095889_7625.JPEG,29
train/n02096294/n02096294_4583.JPEG,-1
train/n02101556/n02101556_6693.JPEG,-1
train/n02093256/n02093256_3020.JPEG,18
train/n02102177/n02102177_5793.JPEG,-1
train/n02089867/n02089867_2494.JPEG,7
train/n02097658/n02097658_5507.JPEG,-1
train/n02096177/n02096177_11905.JPEG,-1
train/n02099601/n02099601_5690.JPEG,-1
train/n02093256/n02093256_20770.JPEG,18
train/n02088466/n02088466_9084.JPEG,4
train/n02102318/n02102318_14749.JPEG,-1
train/n02088094/n02088094_6114.JPEG,1
train/n02102318/n02102318_8456.JPEG,-1
train/n02093754/n02093754_2123.JPEG,21
train/n02091635/n02091635_11359.JPEG,14
train/n02087394/n02087394_4931.JPEG,0
train/n02097474/n02097474_5234.JPEG,-1
train/n02091635/n02091635_7114.JPEG,14
train/n02097474/n02097474_6580.JPEG,-1
train/n02088466/n02088466_5788.JPEG,4
train/n02097474/n02097474_14806.JPEG,-1
train/n02089867/n02089867_4912.JPEG,7
train/n02096177/n02096177_5775.JPEG,-1
train/n02099712/n02099712_6775.JPEG,-1
train/n02093754/n02093754_2309.JPEG,21
train/n02096177/n02096177_6455.JPEG,-1
train/n02094258/n02094258_2708.JPEG,25
train/n02100236/n02100236_3224.JPEG,-1
train/n02094114/n02094114_838.JPEG,24
train/n02102973/n02102973_5291.JPEG,-1
train/n02088238/n02088238_160.JPEG,2
train/n02095570/n02095570_9148.JPEG,28
train/n02096585/n02096585_1602.JPEG,-1
train/n02089078/n02089078_1951.JPEG,6
train/n02101556/n02101556_3343.JPEG,-1
train/n02099601/n02099601_10228.JPEG,-1
train/n02096294/n02096294_7365.JPEG,-1
train/n02088094/n02088094_2975.JPEG,1
train/n02089867/n02089867_4136.JPEG,7
train/n02102177/n02102177_4052.JPEG,-1
train/n02096294/n02096294_4663.JPEG,-1
train/n02092002/n02092002_13385.JPEG,16
train/n02091635/n02091635_4334.JPEG,14
train/n02100735/n02100735_5005.JPEG,-1
train/n02093754/n02093754_5787.JPEG,21
train/n02096437/n02096437_4716.JPEG,-1
train/n02091244/n02091244_2384.JPEG,12
train/n02096294/n02096294_1866.JPEG,-1
train/n02102973/n02102973_5758.JPEG,-1
train/n02093754/n02093754_4854.JPEG,21
train/n02098105/n02098105_6761.JPEG,-1
train/n02096585/n02096585_904.JPEG,-1
train/n02094114/n02094114_7428.JPEG,24
train/n02089078/n02089078_8078.JPEG,6
train/n02099601/n02099601_7588.JPEG,-1
train/n02097209/n02097209_5371.JPEG,-1
train/n02092002/n02092002_29194.JPEG,16
train/n02099712/n02099712_2672.JPEG,-1
train/n02093256/n02093256_886.JPEG,18
train/n02093647/n02093647_7477.JPEG,20
train/n02088466/n02088466_1416.JPEG,4
train/n02101006/n02101006_3838.JPEG,-1
